id,identifiant,name,source,famille
item_conquest_fancy_gray_elven_plaster_vertical_corner,conquest:fancy_gray_elven_plaster_vertical_corner,Fancy Gray Elven Plaster Vertical Corner,Conquest Reforged,3_plaster
item_conquest_fancy_gray_elven_plaster_vertical_quarter,conquest:fancy_gray_elven_plaster_vertical_quarter,Fancy Gray Elven Plaster Vertical Quarter,Conquest Reforged,3_plaster
item_conquest_fancy_gray_elven_plaster_vertical_slab,conquest:fancy_gray_elven_plaster_vertical_slab,Fancy Gray Elven Plaster Vertical Slab,Conquest Reforged,3_plaster
item_conquest_fancy_leather_stool,conquest:fancy_leather_stool,Fancy Leather Stool,Conquest Reforged,3_wood
item_conquest_fancy_limestone_balustrade,conquest:fancy_limestone_balustrade,Fancy Limestone Balustrade,Conquest Reforged,1_stone
item_conquest_fancy_magenta_socle,conquest:fancy_magenta_socle,Fancy Magenta Socle,Conquest Reforged,3_plaster
item_conquest_fancy_magenta_socle_pillar,conquest:fancy_magenta_socle_pillar,Fancy Magenta Socle Pillar,Conquest Reforged,3_plaster
item_conquest_fancy_magenta_socle_vertical_corner,conquest:fancy_magenta_socle_vertical_corner,Fancy Magenta Socle Vertical Corner,Conquest Reforged,3_plaster
item_conquest_fancy_magenta_socle_vertical_quarter,conquest:fancy_magenta_socle_vertical_quarter,Fancy Magenta Socle Vertical Quarter,Conquest Reforged,3_plaster
item_conquest_fancy_magenta_socle_vertical_slab,conquest:fancy_magenta_socle_vertical_slab,Fancy Magenta Socle Vertical Slab,Conquest Reforged,3_plaster
item_conquest_fancy_marble_balustrade,conquest:fancy_marble_balustrade,Fancy Marble Balustrade,Conquest Reforged,1_stone
item_conquest_fancy_mortar_and_pestle,conquest:fancy_mortar_and_pestle,Fancy Mortar And Pestle,Conquest Reforged,1_stone
item_conquest_fancy_nordic_bed,conquest:fancy_nordic_bed,Fancy Nordic Bed,Conquest Reforged,3_wood
item_conquest_fancy_oak_door,conquest:fancy_oak_door,Fancy Oak Door,Conquest Reforged,
item_conquest_fancy_oak_wood_cabinets,conquest:fancy_oak_wood_cabinets,Fancy Oak Wood Cabinets,Conquest Reforged,3_wood
item_conquest_fancy_oak_wood_cabinets_vertical_corner,conquest:fancy_oak_wood_cabinets_vertical_corner,Fancy Oak Wood Cabinets Vertical Corner,Conquest Reforged,
item_conquest_fancy_oak_wood_cabinets_vertical_quarter,conquest:fancy_oak_wood_cabinets_vertical_quarter,Fancy Oak Wood Cabinets Vertical Quarter,Conquest Reforged,
item_conquest_fancy_oak_wood_cabinets_vertical_slab,conquest:fancy_oak_wood_cabinets_vertical_slab,Fancy Oak Wood Cabinets Vertical Slab,Conquest Reforged,
item_conquest_fancy_oriental_mosaic,conquest:fancy_oriental_mosaic,Fancy Oriental Mosaic,Conquest Reforged,1_stone
item_conquest_fancy_oriental_mosaic_corner_slab,conquest:fancy_oriental_mosaic_corner_slab,Fancy Oriental Mosaic Corner Slab,Conquest Reforged,1_stone
item_conquest_fancy_oriental_mosaic_eighth_slab,conquest:fancy_oriental_mosaic_eighth_slab,Fancy Oriental Mosaic Eighth Slab,Conquest Reforged,1_stone
item_conquest_fancy_oriental_mosaic_quarter_slab,conquest:fancy_oriental_mosaic_quarter_slab,Fancy Oriental Mosaic Quarter Slab,Conquest Reforged,1_stone
item_conquest_fancy_oriental_mosaic_slab,conquest:fancy_oriental_mosaic_slab,Fancy Oriental Mosaic Slab,Conquest Reforged,1_stone
item_conquest_fancy_oriental_mosaic_stairs,conquest:fancy_oriental_mosaic_stairs,Fancy Oriental Mosaic Stairs,Conquest Reforged,1_stone
item_conquest_fancy_oriental_mosaic_vertical_corner,conquest:fancy_oriental_mosaic_vertical_corner,Fancy Oriental Mosaic Vertical Corner,Conquest Reforged,1_stone
item_conquest_fancy_oriental_mosaic_vertical_corner_slab,conquest:fancy_oriental_mosaic_vertical_corner_slab,Fancy Oriental Mosaic Vertical Corner Slab,Conquest Reforged,1_stone
item_conquest_fancy_oriental_mosaic_vertical_quarter,conquest:fancy_oriental_mosaic_vertical_quarter,Fancy Oriental Mosaic Vertical Quarter,Conquest Reforged,1_stone
item_conquest_fancy_oriental_mosaic_vertical_slab,conquest:fancy_oriental_mosaic_vertical_slab,Fancy Oriental Mosaic Vertical Slab,Conquest Reforged,1_stone
item_conquest_fancy_red_bed,conquest:fancy_red_bed,Fancy Red Bed,Conquest Reforged,3_wood
item_conquest_fancy_round_bronze_brazier,conquest:fancy_round_bronze_brazier,Fancy Round Bronze Brazier,Conquest Reforged,2_metal
item_conquest_fancy_sharp_arch_glass,conquest:fancy_sharp_arch_glass,Fancy Sharp Arch Glass,Conquest Reforged,6_glass
item_conquest_fancy_sharp_arch_glass_pane,conquest:fancy_sharp_arch_glass_pane,Fancy Sharp Arch Glass Pane,Conquest Reforged,6_glass
item_conquest_fancy_sharp_arch_glass_vertical_corner,conquest:fancy_sharp_arch_glass_vertical_corner,Fancy Sharp Arch Glass Vertical Corner,Conquest Reforged,6_glass
item_conquest_fancy_sharp_arch_glass_vertical_quarter,conquest:fancy_sharp_arch_glass_vertical_quarter,Fancy Sharp Arch Glass Vertical Quarter,Conquest Reforged,6_glass
item_conquest_fancy_sharp_arch_glass_vertical_slab,conquest:fancy_sharp_arch_glass_vertical_slab,Fancy Sharp Arch Glass Vertical Slab,Conquest Reforged,6_glass
item_conquest_fancy_shelf,conquest:fancy_shelf,Fancy Shelf,Conquest Reforged,3_wood
item_conquest_fancy_shelf_vertical_corner,conquest:fancy_shelf_vertical_corner,Fancy Shelf Vertical Corner,Conquest Reforged,3_wood
item_conquest_fancy_shelf_vertical_quarter,conquest:fancy_shelf_vertical_quarter,Fancy Shelf Vertical Quarter,Conquest Reforged,3_wood
item_conquest_fancy_shelf_vertical_slab,conquest:fancy_shelf_vertical_slab,Fancy Shelf Vertical Slab,Conquest Reforged,3_wood
item_conquest_fancy_short_sword,conquest:fancy_short_sword,Fancy Short Sword,Conquest Reforged,
item_conquest_fancy_stone_column_pillar,conquest:fancy_stone_column_pillar,Fancy Stone Column Pillar,Conquest Reforged,
item_conquest_fancy_stone_column_vertical_corner,conquest:fancy_stone_column_vertical_corner,Fancy Stone Column Vertical Corner,Conquest Reforged,
item_conquest_fancy_stone_column_vertical_quarter,conquest:fancy_stone_column_vertical_quarter,Fancy Stone Column Vertical Quarter,Conquest Reforged,
item_conquest_fancy_stone_column_vertical_slab,conquest:fancy_stone_column_vertical_slab,Fancy Stone Column Vertical Slab,Conquest Reforged,
item_conquest_fancy_stone_column_wall,conquest:fancy_stone_column_wall,Fancy Stone Column Wall,Conquest Reforged,
item_conquest_fancy_stool_base,conquest:fancy_stool_base,Fancy Stool Base,Conquest Reforged,3_wood
item_conquest_fancy_table,conquest:fancy_table,Fancy Table,Conquest Reforged,3_wood
item_conquest_fancy_throne,conquest:fancy_throne,Fancy Throne,Conquest Reforged,3_wood
item_conquest_fancy_travertine_balustrade,conquest:fancy_travertine_balustrade,Fancy Travertine Balustrade,Conquest Reforged,1_stone
item_conquest_fancy_wardrobe,conquest:fancy_wardrobe,Fancy Wardrobe,Conquest Reforged,3_wood
item_conquest_fancy_wardrobe_vertical_quarter,conquest:fancy_wardrobe_vertical_quarter,Fancy Wardrobe Vertical Quarter,Conquest Reforged,3_wood
item_conquest_fancy_wardrobe_vertical_slab,conquest:fancy_wardrobe_vertical_slab,Fancy Wardrobe Vertical Slab,Conquest Reforged,3_wood
item_conquest_fancy_white_bed,conquest:fancy_white_bed,Fancy White Bed,Conquest Reforged,3_wood
item_conquest_fancy_wood_step_stairs,conquest:fancy_wood_step_stairs,Fancy Wood Step Stairs,Conquest Reforged,7_wood
item_conquest_fancy_wooden_cabinet,conquest:fancy_wooden_cabinet,Fancy Wooden Cabinet,Conquest Reforged,3_wood
item_conquest_fancy_wooden_desk,conquest:fancy_wooden_desk,Fancy Wooden Desk,Conquest Reforged,3_wood
item_conquest_fancy_wooden_dresser,conquest:fancy_wooden_dresser,Fancy Wooden Dresser,Conquest Reforged,3_wood
item_conquest_felling_axe,conquest:felling_axe,Felling Axe,Conquest Reforged,3_utility
item_conquest_fern,conquest:fern,Fern,Conquest Reforged,
item_conquest_fern_1,conquest:fern_1,Fern 1,Conquest Reforged,3_plants
item_conquest_fern_2,conquest:fern_2,Fern 2,Conquest Reforged,3_plants
item_conquest_fine_white_dirt,conquest:fine_white_dirt,Fine White Dirt,Conquest Reforged,5_dirt
item_conquest_fine_white_dirt_corner_slab,conquest:fine_white_dirt_corner_slab,Fine White Dirt Corner Slab,Conquest Reforged,5_dirt
item_conquest_fine_white_dirt_eighth_slab,conquest:fine_white_dirt_eighth_slab,Fine White Dirt Eighth Slab,Conquest Reforged,5_dirt
item_conquest_fine_white_dirt_quarter_slab,conquest:fine_white_dirt_quarter_slab,Fine White Dirt Quarter Slab,Conquest Reforged,5_dirt
item_conquest_fine_white_dirt_slab,conquest:fine_white_dirt_slab,Fine White Dirt Slab,Conquest Reforged,5_dirt
item_conquest_fine_white_dirt_stairs,conquest:fine_white_dirt_stairs,Fine White Dirt Stairs,Conquest Reforged,5_dirt
item_conquest_fine_white_dirt_vertical_corner,conquest:fine_white_dirt_vertical_corner,Fine White Dirt Vertical Corner,Conquest Reforged,5_dirt
item_conquest_fine_white_dirt_vertical_corner_slab,conquest:fine_white_dirt_vertical_corner_slab,Fine White Dirt Vertical Corner Slab,Conquest Reforged,5_dirt
item_conquest_fine_white_dirt_vertical_quarter,conquest:fine_white_dirt_vertical_quarter,Fine White Dirt Vertical Quarter,Conquest Reforged,5_dirt
item_conquest_fine_white_dirt_vertical_slab,conquest:fine_white_dirt_vertical_slab,Fine White Dirt Vertical Slab,Conquest Reforged,5_dirt
item_conquest_fine_yellow_dirt,conquest:fine_yellow_dirt,Fine Yellow Dirt,Conquest Reforged,5_dirt
item_conquest_fine_yellow_dirt_corner_slab,conquest:fine_yellow_dirt_corner_slab,Fine Yellow Dirt Corner Slab,Conquest Reforged,5_dirt
item_conquest_fine_yellow_dirt_eighth_slab,conquest:fine_yellow_dirt_eighth_slab,Fine Yellow Dirt Eighth Slab,Conquest Reforged,5_dirt
item_conquest_fine_yellow_dirt_quarter_slab,conquest:fine_yellow_dirt_quarter_slab,Fine Yellow Dirt Quarter Slab,Conquest Reforged,5_dirt
item_conquest_fine_yellow_dirt_slab,conquest:fine_yellow_dirt_slab,Fine Yellow Dirt Slab,Conquest Reforged,5_dirt
item_conquest_fine_yellow_dirt_stairs,conquest:fine_yellow_dirt_stairs,Fine Yellow Dirt Stairs,Conquest Reforged,5_dirt
item_conquest_fine_yellow_dirt_vertical_corner,conquest:fine_yellow_dirt_vertical_corner,Fine Yellow Dirt Vertical Corner,Conquest Reforged,5_dirt
item_conquest_fine_yellow_dirt_vertical_corner_slab,conquest:fine_yellow_dirt_vertical_corner_slab,Fine Yellow Dirt Vertical Corner Slab,Conquest Reforged,5_dirt
item_conquest_fine_yellow_dirt_vertical_quarter,conquest:fine_yellow_dirt_vertical_quarter,Fine Yellow Dirt Vertical Quarter,Conquest Reforged,5_dirt
item_conquest_fine_yellow_dirt_vertical_slab,conquest:fine_yellow_dirt_vertical_slab,Fine Yellow Dirt Vertical Slab,Conquest Reforged,5_dirt
item_conquest_fior_de_bosco_gray_marble,conquest:fior_de_bosco_gray_marble,Fior De Bosco Gray Marble,Conquest Reforged,1_stone
item_conquest_fior_de_bosco_gray_marble_arrowslit,conquest:fior_de_bosco_gray_marble_arrowslit,Fior De Bosco Gray Marble Arrowslit,Conquest Reforged,1_stone
item_conquest_fior_de_bosco_gray_marble_balustrade,conquest:fior_de_bosco_gray_marble_balustrade,Fior De Bosco Gray Marble Balustrade,Conquest Reforged,1_stone
item_conquest_fior_de_bosco_gray_marble_capital,conquest:fior_de_bosco_gray_marble_capital,Fior De Bosco Gray Marble Capital,Conquest Reforged,1_stone
item_conquest_fior_de_bosco_gray_marble_corner_slab,conquest:fior_de_bosco_gray_marble_corner_slab,Fior De Bosco Gray Marble Corner Slab,Conquest Reforged,1_stone
item_conquest_fior_de_bosco_gray_marble_eighth_slab,conquest:fior_de_bosco_gray_marble_eighth_slab,Fior De Bosco Gray Marble Eighth Slab,Conquest Reforged,1_stone
item_conquest_fior_de_bosco_gray_marble_pillar,conquest:fior_de_bosco_gray_marble_pillar,Fior De Bosco Gray Marble Pillar,Conquest Reforged,1_stone
item_conquest_fior_de_bosco_gray_marble_quarter_slab,conquest:fior_de_bosco_gray_marble_quarter_slab,Fior De Bosco Gray Marble Quarter Slab,Conquest Reforged,1_stone
item_conquest_fior_de_bosco_gray_marble_slab,conquest:fior_de_bosco_gray_marble_slab,Fior De Bosco Gray Marble Slab,Conquest Reforged,1_stone
item_conquest_fior_de_bosco_gray_marble_small_arch,conquest:fior_de_bosco_gray_marble_small_arch,Fior De Bosco Gray Marble Small Arch,Conquest Reforged,1_stone
item_conquest_fior_de_bosco_gray_marble_small_arch_half,conquest:fior_de_bosco_gray_marble_small_arch_half,Fior De Bosco Gray Marble Small Arch Half,Conquest Reforged,1_stone
item_conquest_fior_de_bosco_gray_marble_small_window,conquest:fior_de_bosco_gray_marble_small_window,Fior De Bosco Gray Marble Small Window,Conquest Reforged,1_stone
item_conquest_fior_de_bosco_gray_marble_small_window_half,conquest:fior_de_bosco_gray_marble_small_window_half,Fior De Bosco Gray Marble Small Window Half,Conquest Reforged,1_stone
item_conquest_fior_de_bosco_gray_marble_sphere,conquest:fior_de_bosco_gray_marble_sphere,Fior De Bosco Gray Marble Sphere,Conquest Reforged,1_stone
item_conquest_fior_de_bosco_gray_marble_stairs,conquest:fior_de_bosco_gray_marble_stairs,Fior De Bosco Gray Marble Stairs,Conquest Reforged,1_stone
item_conquest_fior_de_bosco_gray_marble_two_meter_arch,conquest:fior_de_bosco_gray_marble_two_meter_arch,Fior De Bosco Gray Marble Two Meter Arch,Conquest Reforged,1_stone
item_conquest_fior_de_bosco_gray_marble_two_meter_arch_half,conquest:fior_de_bosco_gray_marble_two_meter_arch_half,Fior De Bosco Gray Marble Two Meter Arch Half,Conquest Reforged,1_stone
item_conquest_fior_de_bosco_gray_marble_vertical_corner,conquest:fior_de_bosco_gray_marble_vertical_corner,Fior De Bosco Gray Marble Vertical Corner,Conquest Reforged,1_stone
item_conquest_fior_de_bosco_gray_marble_vertical_corner_slab,conquest:fior_de_bosco_gray_marble_vertical_corner_slab,Fior De Bosco Gray Marble Vertical Corner Slab,Conquest Reforged,1_stone
item_conquest_fior_de_bosco_gray_marble_vertical_quarter,conquest:fior_de_bosco_gray_marble_vertical_quarter,Fior De Bosco Gray Marble Vertical Quarter,Conquest Reforged,1_stone
item_conquest_fior_de_bosco_gray_marble_vertical_slab,conquest:fior_de_bosco_gray_marble_vertical_slab,Fior De Bosco Gray Marble Vertical Slab,Conquest Reforged,1_stone
item_conquest_fior_de_bosco_gray_marble_wall,conquest:fior_de_bosco_gray_marble_wall,Fior De Bosco Gray Marble Wall,Conquest Reforged,1_stone
item_conquest_fir_forest_floor,conquest:fir_forest_floor,Fir Forest Floor,Conquest Reforged,4_grass_leaves
item_conquest_fir_forest_floor_layer,conquest:fir_forest_floor_layer,Fir Forest Floor Layer,Conquest Reforged,4_grass_leaves
item_conquest_fir_forest_floor_stairs,conquest:fir_forest_floor_stairs,Fir Forest Floor Stairs,Conquest Reforged,4_grass_leaves
item_conquest_fir_forest_floor_vertical_corner,conquest:fir_forest_floor_vertical_corner,Fir Forest Floor Vertical Corner,Conquest Reforged,4_grass_leaves
item_conquest_fir_forest_floor_vertical_quarter,conquest:fir_forest_floor_vertical_quarter,Fir Forest Floor Vertical Quarter,Conquest Reforged,4_grass_leaves
item_conquest_fir_forest_floor_vertical_slab,conquest:fir_forest_floor_vertical_slab,Fir Forest Floor Vertical Slab,Conquest Reforged,4_grass_leaves
item_conquest_fire_coral,conquest:fire_coral,Fire Coral,Conquest Reforged,
item_conquest_fire_coral_block_corner_slab,conquest:fire_coral_block_corner_slab,Fire Coral Block Corner Slab,Conquest Reforged,
item_conquest_fire_coral_block_eighth_slab,conquest:fire_coral_block_eighth_slab,Fire Coral Block Eighth Slab,Conquest Reforged,
item_conquest_fire_coral_block_pillar,conquest:fire_coral_block_pillar,Fire Coral Block Pillar,Conquest Reforged,
item_conquest_fire_coral_block_quarter_slab,conquest:fire_coral_block_quarter_slab,Fire Coral Block Quarter Slab,Conquest Reforged,
item_conquest_fire_coral_block_slab,conquest:fire_coral_block_slab,Fire Coral Block Slab,Conquest Reforged,
item_conquest_fire_coral_block_stairs,conquest:fire_coral_block_stairs,Fire Coral Block Stairs,Conquest Reforged,
item_conquest_fire_coral_block_vertical_corner,conquest:fire_coral_block_vertical_corner,Fire Coral Block Vertical Corner,Conquest Reforged,
item_conquest_fire_coral_block_vertical_corner_slab,conquest:fire_coral_block_vertical_corner_slab,Fire Coral Block Vertical Corner Slab,Conquest Reforged,
item_conquest_fire_coral_block_vertical_quarter,conquest:fire_coral_block_vertical_quarter,Fire Coral Block Vertical Quarter,Conquest Reforged,
item_conquest_fire_coral_block_vertical_slab,conquest:fire_coral_block_vertical_slab,Fire Coral Block Vertical Slab,Conquest Reforged,
item_conquest_fire_coral_block_wall,conquest:fire_coral_block_wall,Fire Coral Block Wall,Conquest Reforged,
item_conquest_fire_coral_fan,conquest:fire_coral_fan,Fire Coral Fan,Conquest Reforged,
item_conquest_fire_flies,conquest:fire_flies,Fire Flies,Conquest Reforged,4_creatures
item_conquest_fire_rake,conquest:fire_rake,Fire Rake,Conquest Reforged,3_utility
item_conquest_fire_shovel,conquest:fire_shovel,Fire Shovel,Conquest Reforged,3_utility
item_conquest_first_style_polychrome_isodomic_courses,conquest:first_style_polychrome_isodomic_courses,First Style Polychrome Isodomic Courses,Conquest Reforged,3_plaster
item_conquest_first_style_polychrome_isodomic_courses_pillar,conquest:first_style_polychrome_isodomic_courses_pillar,First Style Polychrome Isodomic Courses Pillar,Conquest Reforged,3_plaster
item_conquest_first_style_polychrome_isodomic_courses_vertical_corner,conquest:first_style_polychrome_isodomic_courses_vertical_corner,First Style Polychrome Isodomic Courses Vertical Corner,Conquest Reforged,3_plaster
item_conquest_first_style_polychrome_isodomic_courses_vertical_quarter,conquest:first_style_polychrome_isodomic_courses_vertical_quarter,First Style Polychrome Isodomic Courses Vertical Quarter,Conquest Reforged,3_plaster
